Rk,Year,Date,Region,Round,Seed0,School0,Seed1,School1,OT,Diff,City,State,Zipcode,Latitude,Longitude
197,2015,March 20 2015,East,Second Round,12,1461,5,1320,,-17,Seattle,WA,98060,47.4323,-121.8034
204,2015,March 20 2015,East,Second Round,12,1461,5,1320,,-17,Seattle,WA,98060,47.4323,-121.8034
172,2015,March 22 2015,East,Third Round,5,1320,4,1257,,-13,Seattle,WA,98060,47.4323,-121.8034
213,2015,March 20 2015,East,Second Round,5,1320,12,1461,,17,Seattle,WA,98060,47.4323,-121.8034
175,2015,March 22 2015,East,Third Round,4,1257,5,1320,,13,Seattle,WA,98060,47.4323,-121.8034
210,2015,March 20 2015,East,Second Round,4,1257,13,1143,,2,Seattle,WA,98060,47.4323,-121.8034
177,2015,March 22 2015,South,Third Round,7,1234,2,1211,,-19,Seattle,WA,98060,47.4323,-121.8034
226,2015,March 20 2015,South,Second Round,7,1234,10,1172,,31,Seattle,WA,98060,47.4323,-121.8034
178,2015,March 22 2015,South,Third Round,2,1211,7,1234,,19,Seattle,WA,98060,47.4323,-121.8034
228,2015,March 20 2015,South,Second Round,2,1211,15,1315,,10,Seattle,WA,98060,47.4323,-121.8034
205,2015,March 20 2015,South,Second Round,10,1172,7,1234,,-31,Seattle,WA,98060,47.4323,-121.8034
127,2016,March 16 2016,East,First Four,11,1409,11,1276,,-5,Dayton,OH,45401,39.7505,-84.2686
128,2016,March 16 2016,West,First Four,16,1380,16,1221,,-4,Dayton,OH,45401,39.7505,-84.2686
129,2016,March 16 2016,East,First Four,11,1276,11,1409,,5,Dayton,OH,45401,39.7505,-84.2686
130,2016,March 16 2016,West,First Four,16,1221,16,1380,,4,Dayton,OH,45401,39.7505,-84.2686
134,2016,March 15 2016,East,First Four,16,1192,16,1195,,-31,Dayton,OH,45401,39.7505,-84.2686
131,2016,March 15 2016,South,First Four,11,1455,11,1435,,20,Dayton,OH,45401,39.7505,-84.2686
132,2016,March 15 2016,South,First Four,11,1435,11,1455,,-20,Dayton,OH,45401,39.7505,-84.2686
133,2016,March 15 2016,East,First Four,16,1195,16,1192,,31,Dayton,OH,45401,39.7505,-84.2686
1,2016,April 4 2016,National,National Final,2,1437,1,1314,,3,Houston,TX,77001,29.8131,-95.3098
3,2016,April 2 2016,National,National Semifinal,2,1437,2,1328,,44,Houston,TX,77001,29.8131,-95.3098
4,2016,April 2 2016,National,National Semifinal,10,1393,1,1314,,-17,Houston,TX,77001,29.8131,-95.3098
5,2016,April 2 2016,National,National Semifinal,2,1328,2,1437,,-44,Houston,TX,77001,29.8131,-95.3098
2,2016,April 4 2016,National,National Final,1,1314,2,1437,,-3,Houston,TX,77001,29.8131,-95.3098
6,2016,April 2 2016,National,National Semifinal,1,1314,10,1393,,17,Houston,TX,77001,29.8131,-95.3098
14,2016,March 26 2016,South,Regional Final,1,1242,2,1437,,-5,Louisville,KY,40201,38.189,-85.6768
29,2016,March 24 2016,South,Regional Semifinal,1,1242,5,1268,,16,Louisville,KY,40201,38.189,-85.6768
11,2016,March 26 2016,South,Regional Final,2,1437,1,1242,,5,Louisville,KY,40201,38.189,-85.6768
23,2016,March 24 2016,South,Regional Semifinal,2,1437,3,1274,,23,Louisville,KY,40201,38.189,-85.6768
27,2016,March 24 2016,South,Regional Semifinal,3,1274,2,1437,,-23,Louisville,KY,40201,38.189,-85.6768
28,2016,March 24 2016,South,Regional Semifinal,5,1268,1,1242,,-16,Louisville,KY,40201,38.189,-85.6768
47,2016,March 19 2016,West,Second Round,12,1463,4,1181,,-7,Providence,RI,2901,41.8228,-71.4145
95,2016,March 17 2016,West,First Round,12,1463,5,1124,,4,Providence,RI,2901,41.8228,-71.4145
48,2016,March 19 2016,South,Second Round,11,1455,3,1274,,-8,Providence,RI,2901,41.8228,-71.4145
96,2016,March 17 2016,South,First Round,11,1455,6,1112,,10,Providence,RI,2901,41.8228,-71.4145
105,2016,March 17 2016,West,First Round,13,1423,4,1181,,-8,Providence,RI,2901,41.8228,-71.4145
53,2016,March 19 2016,South,Second Round,3,1274,11,1455,,8,Providence,RI,2901,41.8228,-71.4145
107,2016,March 17 2016,South,First Round,3,1274,14,1138,,7,Providence,RI,2901,41.8228,-71.4145
59,2016,March 19 2016,West,Second Round,4,1181,12,1463,,7,Providence,RI,2901,41.8228,-71.4145
117,2016,March 17 2016,West,First Round,4,1181,13,1423,,8,Providence,RI,2901,41.8228,-71.4145
122,2016,March 17 2016,South,First Round,14,1138,3,1274,,-7,Providence,RI,2901,41.8228,-71.4145
123,2016,March 17 2016,West,First Round,5,1124,12,1463,,-4,Providence,RI,2901,41.8228,-71.4145
126,2016,March 17 2016,South,First Round,6,1112,11,1455,,-10,Providence,RI,2901,41.8228,-71.4145
70,2016,March 18 2016,West,First Round,6,1400,11,1320,,-3,Oklahoma City,OK,73100,35.3513,-97.4953
90,2016,March 18 2016,West,First Round,14,1453,3,1401,,-27,Oklahoma City,OK,73100,35.3513,-97.4953
94,2016,March 18 2016,West,First Round,15,1167,2,1328,,-14,Oklahoma City,OK,73100,35.3513,-97.4953
33,2016,March 20 2016,West,Second Round,10,1433,2,1328,,-4,Oklahoma City,OK,73100,35.3513,-97.4953
67,2016,March 18 2016,West,First Round,10,1433,7,1333,,8,Oklahoma City,OK,73100,35.3513,-97.4953
35,2016,March 20 2016,West,Second Round,3,1401,11,1320,2OT,4,Oklahoma City,OK,73100,35.3513,-97.4953
69,2016,March 18 2016,West,First Round,3,1401,14,1453,,27,Oklahoma City,OK,73100,35.3513,-97.4953
77,2016,March 18 2016,West,First Round,7,1333,10,1433,,-8,Oklahoma City,OK,73100,35.3513,-97.4953
40,2016,March 20 2016,West,Second Round,2,1328,10,1433,,4,Oklahoma City,OK,73100,35.3513,-97.4953
79,2016,March 18 2016,West,First Round,2,1328,15,1167,,14,Oklahoma City,OK,73100,35.3513,-97.4953
42,2016,March 20 2016,West,Second Round,11,1320,3,1401,2OT,-4,Oklahoma City,OK,73100,35.3513,-97.4953
81,2016,March 18 2016,West,First Round,11,1320,6,1400,,3,Oklahoma City,OK,73100,35.3513,-97.4953
24,2016,March 24 2016,West,Regional Semifinal,3,1401,2,1328,,-14,Anaheim,CA,92801,33.8428,-117.9546
12,2016,March 26 2016,West,Regional Final,1,1332,2,1328,,-12,Anaheim,CA,92801,33.8428,-117.9546
25,2016,March 24 2016,West,Regional Semifinal,1,1332,4,1181,,14,Anaheim,CA,92801,33.8428,-117.9546
13,2016,March 26 2016,West,Regional Final,2,1328,1,1332,,12,Anaheim,CA,92801,33.8428,-117.9546
26,2016,March 24 2016,West,Regional Semifinal,2,1328,3,1401,,14,Anaheim,CA,92801,33.8428,-117.9546
30,2016,March 24 2016,West,Regional Semifinal,4,1181,1,1332,,-14,Anaheim,CA,92801,33.8428,-117.9546
71,2016,March 18 2016,South,First Round,10,1396,7,1234,OT,-2,Brooklyn,NY,11201,40.694,-73.9903
85,2016,March 18 2016,East,First Round,11,1276,6,1323,,-7,Brooklyn,NY,11201,40.694,-73.9903
65,2016,March 18 2016,East,First Round,3,1452,14,1372,,-14,Brooklyn,NY,11201,40.694,-73.9903
34,2016,March 20 2016,South,Second Round,2,1437,7,1234,,19,Brooklyn,NY,11201,40.694,-73.9903
68,2016,March 18 2016,South,First Round,2,1437,15,1421,,30,Brooklyn,NY,11201,40.694,-73.9903
82,2016,March 18 2016,South,First Round,15,1421,2,1437,,-30,Brooklyn,NY,11201,40.694,-73.9903
37,2016,March 20 2016,East,Second Round,14,1372,6,1323,,-1,Brooklyn,NY,11201,40.694,-73.9903
73,2016,March 18 2016,East,First Round,14,1372,3,1452,,14,Brooklyn,NY,11201,40.694,-73.9903
41,2016,March 20 2016,East,Second Round,6,1323,14,1372,,1,Brooklyn,NY,11201,40.694,-73.9903
80,2016,March 18 2016,East,First Round,6,1323,11,1276,,7,Brooklyn,NY,11201,40.694,-73.9903
45,2016,March 20 2016,South,Second Round,7,1234,2,1437,,-19,Brooklyn,NY,11201,40.694,-73.9903
87,2016,March 18 2016,South,First Round,7,1234,10,1396,OT,2,Brooklyn,NY,11201,40.694,-73.9903
7,2016,March 27 2016,Midwest,Regional Final,1,1438,10,1393,,-6,Chicago,IL,60290,41.9613,-87.8849
16,2016,March 25 2016,Midwest,Regional Semifinal,1,1438,4,1235,,13,Chicago,IL,60290,41.9613,-87.8849
8,2016,March 27 2016,Midwest,Regional Final,10,1393,1,1438,,6,Chicago,IL,60290,41.9613,-87.8849
17,2016,March 25 2016,Midwest,Regional Semifinal,10,1393,11,1211,,3,Chicago,IL,60290,41.9613,-87.8849
20,2016,March 25 2016,Midwest,Regional Semifinal,4,1235,1,1438,,-13,Chicago,IL,60290,41.9613,-87.8849
22,2016,March 25 2016,Midwest,Regional Semifinal,11,1211,10,1393,,-3,Chicago,IL,60290,41.9613,-87.8849
50,2016,March 19 2016,Midwest,Second Round,3,1428,11,1211,,-23,Denver,CO,80201,39.7263,-104.8568
98,2016,March 17 2016,Midwest,First Round,3,1428,14,1201,,11,Denver,CO,80201,39.7263,-104.8568
111,2016,March 17 2016,Midwest,First Round,13,1233,4,1235,,-13,Denver,CO,80201,39.7263,-104.8568
115,2016,March 17 2016,Midwest,First Round,14,1201,3,1428,,-11,Denver,CO,80201,39.7263,-104.8568
102,2016,March 17 2016,Midwest,First Round,6,1371,11,1211,,-16,Denver,CO,80201,39.7263,-104.8568
103,2016,March 17 2016,Midwest,First Round,5,1345,12,1114,2OT,-2,Denver,CO,80201,39.7263,-104.8568
56,2016,March 19 2016,Midwest,Second Round,4,1235,12,1114,,17,Denver,CO,80201,39.7263,-104.8568
110,2016,March 17 2016,Midwest,First Round,4,1235,13,1233,,13,Denver,CO,80201,39.7263,-104.8568
58,2016,March 19 2016,Midwest,Second Round,11,1211,3,1428,,23,Denver,CO,80201,39.7263,-104.8568
114,2016,March 17 2016,Midwest,First Round,11,1211,6,1371,,16,Denver,CO,80201,39.7263,-104.8568
62,2016,March 19 2016,Midwest,Second Round,12,1114,4,1235,,-17,Denver,CO,80201,39.7263,-104.8568
125,2016,March 17 2016,Midwest,First Round,12,1114,5,1345,2OT,2,Denver,CO,80201,39.7263,-104.8568
100,2016,March 17 2016,East,First Round,13,1392,4,1246,,-28,Des Moines,IA,50301,41.6727,-93.5722
55,2016,March 19 2016,South,Second Round,1,1242,9,1163,,12,Des Moines,IA,50301,41.6727,-93.5722
109,2016,March 17 2016,South,First Round,1,1242,16,1122,,26,Des Moines,IA,50301,41.6727,-93.5722
119,2016,March 17 2016,South,First Round,8,1160,9,1163,,-7,Des Moines,IA,50301,41.6727,-93.5722
124,2016,March 17 2016,South,First Round,16,1122,1,1242,,-26,Des Moines,IA,50301,41.6727,-93.5722
54,2016,March 19 2016,East,Second Round,4,1246,5,1231,,-6,Des Moines,IA,50301,41.6727,-93.5722
108,2016,March 17 2016,East,First Round,4,1246,13,1392,,28,Des Moines,IA,50301,41.6727,-93.5722
57,2016,March 19 2016,East,Second Round,5,1231,4,1246,,6,Des Moines,IA,50301,41.6727,-93.5722
112,2016,March 17 2016,East,First Round,5,1231,12,1151,,25,Des Moines,IA,50301,41.6727,-93.5722
60,2016,March 19 2016,South,Second Round,9,1163,1,1242,,-12,Des Moines,IA,50301,41.6727,-93.5722
118,2016,March 17 2016,South,First Round,9,1163,8,1160,,7,Des Moines,IA,50301,41.6727,-93.5722
120,2016,March 17 2016,East,First Round,12,1151,5,1231,,-25,Des Moines,IA,50301,41.6727,-93.5722
15,2016,March 25 2016,East,Regional Semifinal,7,1458,6,1323,,-5,Philadelphia,PA,19019,40.0018,-75.1179
9,2016,March 27 2016,East,Regional Final,6,1323,1,1314,,-14,Philadelphia,PA,19019,40.0018,-75.1179
18,2016,March 25 2016,East,Regional Semifinal,6,1323,7,1458,,5,Philadelphia,PA,19019,40.0018,-75.1179
10,2016,March 27 2016,East,Regional Final,1,1314,6,1323,,14,Philadelphia,PA,19019,40.0018,-75.1179
19,2016,March 25 2016,East,Regional Semifinal,1,1314,5,1231,,15,Philadelphia,PA,19019,40.0018,-75.1179
21,2016,March 25 2016,East,Regional Semifinal,5,1231,1,1314,,-15,Philadelphia,PA,19019,40.0018,-75.1179
99,2016,March 17 2016,Midwest,First Round,8,1403,9,1139,,-10,Raleigh,NC,27601,35.7727,-78.6324
51,2016,March 19 2016,East,Second Round,9,1344,1,1314,,-19,Raleigh,NC,27601,35.7727,-78.6324
104,2016,March 17 2016,East,First Round,9,1344,8,1425,,1,Raleigh,NC,27601,35.7727,-78.6324
113,2016,March 17 2016,Midwest,First Round,16,1214,1,1438,,-36,Raleigh,NC,27601,35.7727,-78.6324
49,2016,March 19 2016,Midwest,Second Round,1,1438,9,1139,,8,Raleigh,NC,27601,35.7727,-78.6324
97,2016,March 17 2016,Midwest,First Round,1,1438,16,1214,,36,Raleigh,NC,27601,35.7727,-78.6324
101,2016,March 17 2016,East,First Round,8,1425,9,1344,,-1,Raleigh,NC,27601,35.7727,-78.6324
52,2016,March 19 2016,East,Second Round,1,1314,9,1344,,19,Raleigh,NC,27601,35.7727,-78.6324
106,2016,March 17 2016,East,First Round,1,1314,16,1195,,16,Raleigh,NC,27601,35.7727,-78.6324
116,2016,March 17 2016,East,First Round,16,1195,1,1314,,-16,Raleigh,NC,27601,35.7727,-78.6324
61,2016,March 19 2016,Midwest,Second Round,9,1139,1,1438,,-8,Raleigh,NC,27601,35.7727,-78.6324
121,2016,March 17 2016,Midwest,First Round,9,1139,8,1403,,10,Raleigh,NC,27601,35.7727,-78.6324
74,2016,March 18 2016,South,First Round,12,1377,5,1268,,-5,Spokane,WA,99201,47.6665,-117.4365
38,2016,March 20 2016,West,Second Round,8,1386,1,1332,,-5,Spokane,WA,99201,47.6665,-117.4365
75,2016,March 18 2016,West,First Round,8,1386,9,1153,,2,Spokane,WA,99201,47.6665,-117.4365
88,2016,March 18 2016,West,First Round,16,1221,1,1332,,-39,Spokane,WA,99201,47.6665,-117.4365
46,2016,March 20 2016,South,Second Round,13,1218,5,1268,,-13,Spokane,WA,99201,47.6665,-117.4365
89,2016,March 18 2016,South,First Round,13,1218,4,1143,,11,Spokane,WA,99201,47.6665,-117.4365
93,2016,March 18 2016,South,First Round,4,1143,13,1218,,-11,Spokane,WA,99201,47.6665,-117.4365
39,2016,March 20 2016,West,Second Round,1,1332,8,1386,,5,Spokane,WA,99201,47.6665,-117.4365
78,2016,March 18 2016,West,First Round,1,1332,16,1221,,39,Spokane,WA,99201,47.6665,-117.4365
44,2016,March 20 2016,South,Second Round,5,1268,13,1218,,13,Spokane,WA,99201,47.6665,-117.4365
86,2016,March 18 2016,South,First Round,5,1268,12,1377,,5,Spokane,WA,99201,47.6665,-117.4365
92,2016,March 18 2016,West,First Round,9,1153,8,1386,,-2,Spokane,WA,99201,47.6665,-117.4365
66,2016,March 18 2016,East,First Round,15,1451,2,1462,,-18,St. Louis,MO,63101,38.626737,-90.255145
43,2016,March 20 2016,Midwest,Second Round,15,1292,10,1393,,-25,St. Louis,MO,63101,38.626737,-90.255145
83,2016,March 18 2016,Midwest,First Round,15,1292,2,1277,,9,St. Louis,MO,63101,38.626737,-90.255145
91,2016,March 18 2016,Midwest,First Round,7,1173,10,1393,,-19,St. Louis,MO,63101,38.626737,-90.255145
31,2016,March 20 2016,East,Second Round,2,1462,7,1458,,-3,St. Louis,MO,63101,38.626737,-90.255145
63,2016,March 18 2016,East,First Round,2,1462,15,1451,,18,St. Louis,MO,63101,38.626737,-90.255145
32,2016,March 20 2016,East,Second Round,7,1458,2,1462,,3,St. Louis,MO,63101,38.626737,-90.255145
64,2016,March 18 2016,East,First Round,7,1458,10,1338,,4,St. Louis,MO,63101,38.626737,-90.255145
36,2016,March 20 2016,Midwest,Second Round,10,1393,15,1292,,25,St. Louis,MO,63101,38.626737,-90.255145
72,2016,March 18 2016,Midwest,First Round,10,1393,7,1173,,19,St. Louis,MO,63101,38.626737,-90.255145
76,2016,March 18 2016,East,First Round,10,1338,7,1458,,-4,St. Louis,MO,63101,38.626737,-90.255145
84,2016,March 18 2016,Midwest,First Round,2,1277,15,1292,,-9,St. Louis,MO,63101,38.626737,-90.255145
131,2017,March 14 2017,South,First Four,11,1448,11,1243,,-7,Dayton,OH,45401,39.7505,-84.2686
127,2017,March 15 2017,East,First Four,11,1425,11,1344,,4,Dayton,OH,45401,39.7505,-84.2686
128,2017,March 15 2017,East,First Four,11,1344,11,1425,,-4,Dayton,OH,45401,39.7505,-84.2686
129,2017,March 15 2017,Midwest,First Four,16,1300,16,1413,,-4,Dayton,OH,45401,39.7505,-84.2686
132,2017,March 14 2017,East,First Four,16,1309,16,1291,,-1,Dayton,OH,45401,39.7505,-84.2686
133,2017,March 14 2017,East,First Four,16,1291,16,1309,,1,Dayton,OH,45401,39.7505,-84.2686
134,2017,March 14 2017,South,First Four,11,1243,11,1448,,7,Dayton,OH,45401,39.7505,-84.2686
130,2017,March 15 2017,Midwest,First Four,16,1413,16,1300,,4,Dayton,OH,45401,39.7505,-84.2686
99,2017,March 16 2017,East,First Round,9,1439,8,1458,,-10,Buffalo,NY,14201,42.8967,-78.8846
101,2017,March 16 2017,East,First Round,5,1438,12,1423,,5,Orlando,FL,32801,28.5399,-81.3727
102,2017,March 16 2017,East,First Round,1,1437,16,1309,,20,Buffalo,NY,14201,42.8967,-78.8846
104,2017,March 16 2017,West,First Round,9,1435,8,1321,,-2,Salt Lake City,UT,84101,40.7559,-111.8967
67,2017,March 17 2017,East,First Round,6,1374,11,1344,,-1,Tulsa,OK,74101,36.0391,-95.8687
69,2017,March 17 2017,East,First Round,7,1376,10,1266,,20,Greenville,SC,29601,34.8472,-82.406
70,2017,March 17 2017,South,First Round,9,1371,8,1116,,-6,Greenville,SC,29601,34.8472,-82.406
106,2017,March 16 2017,West,First Round,7,1388,10,1433,,8,Salt Lake City,UT,84101,40.7559,-111.8967
109,2017,March 16 2017,West,First Round,5,1323,12,1343,,2,Buffalo,NY,14201,42.8967,-78.8846
110,2017,March 16 2017,West,First Round,8,1321,9,1435,,2,Salt Lake City,UT,84101,40.7559,-111.8967
75,2017,March 17 2017,South,First Round,1,1314,16,1411,,39,Greenville,SC,29601,34.8472,-82.406
115,2017,March 16 2017,South,First Round,5,1278,12,1292,,-9,Milwaukee,WI,53201,43.0113,-87.9584
77,2017,March 17 2017,Midwest,First Round,9,1277,8,1274,,20,Tulsa,OK,74101,36.0391,-95.8687
78,2017,March 17 2017,Midwest,First Round,7,1276,10,1329,,1,Indianapolis,IN,46201,39.775,-86.1093
79,2017,March 17 2017,Midwest,First Round,8,1274,9,1277,,-20,Tulsa,OK,74101,36.0391,-95.8687
117,2017,March 16 2017,West,First Round,6,1268,11,1462,,-11,Orlando,FL,32801,28.5399,-81.3727
81,2017,March 17 2017,Midwest,First Round,2,1257,15,1240,,15,Indianapolis,IN,46201,39.775,-86.1093
82,2017,March 17 2017,South,First Round,2,1246,15,1297,,9,Indianapolis,IN,46201,39.775,-86.1093
85,2017,March 17 2017,Midwest,First Round,1,1242,16,1300,,38,Tulsa,OK,74101,36.0391,-95.8687
118,2017,March 16 2017,Midwest,First Round,5,1235,12,1305,,11,Milwaukee,WI,53201,43.0113,-87.9584
120,2017,March 16 2017,West,First Round,3,1199,14,1195,,6,Orlando,FL,32801,28.5399,-81.3727
122,2017,March 16 2017,East,First Round,4,1196,13,1190,,15,Orlando,FL,32801,28.5399,-81.3727
89,2017,March 17 2017,South,First Round,7,1173,10,1455,,-6,Indianapolis,IN,46201,39.775,-86.1093
90,2017,March 17 2017,Midwest,First Round,6,1166,11,1348,,-12,Sacramento,CA,94203,38.3805,-121.5554
91,2017,March 17 2017,South,First Round,6,1153,11,1243,,14,Sacramento,CA,94203,38.3805,-121.5554
94,2017,March 17 2017,South,First Round,8,1116,9,1371,,6,Greenville,SC,29601,34.8472,-82.406
126,2017,March 16 2017,West,First Round,2,1112,15,1315,,18,Salt Lake City,UT,84101,40.7559,-111.8967
97,2017,March 16 2017,South,First Round,13,1457,4,1139,,-12,Milwaukee,WI,53201,43.0113,-87.9584
63,2017,March 17 2017,South,First Round,10,1455,7,1173,,6,Indianapolis,IN,46201,39.775,-86.1093
100,2017,March 16 2017,West,First Round,10,1433,7,1388,,-8,Salt Lake City,UT,84101,40.7559,-111.8967
103,2017,March 16 2017,Midwest,First Round,13,1436,4,1345,,-10,Milwaukee,WI,53201,43.0113,-87.9584
65,2017,March 17 2017,East,First Round,15,1407,2,1181,,-22,Greenville,SC,29601,34.8472,-82.406
66,2017,March 17 2017,South,First Round,16,1411,1,1314,,-39,Greenville,SC,29601,34.8472,-82.406
68,2017,March 17 2017,East,First Round,11,1344,6,1374,,1,Tulsa,OK,74101,36.0391,-95.8687
105,2017,March 16 2017,West,First Round,16,1355,1,1211,,-20,Salt Lake City,UT,84101,40.7559,-111.8967
71,2017,March 17 2017,Midwest,First Round,11,1348,6,1166,,12,Sacramento,CA,94203,38.3805,-121.5554
108,2017,March 16 2017,West,First Round,12,1343,5,1323,,-2,Buffalo,NY,14201,42.8967,-78.8846
73,2017,March 17 2017,Midwest,First Round,10,1329,7,1276,,-1,Indianapolis,IN,46201,39.775,-86.1093
74,2017,March 17 2017,South,First Round,15,1297,2,1246,,-9,Indianapolis,IN,46201,39.775,-86.1093
111,2017,March 16 2017,West,First Round,15,1315,2,1112,,-18,Salt Lake City,UT,84101,40.7559,-111.8967
112,2017,March 16 2017,East,First Round,12,1423,5,1438,,-5,Orlando,FL,32801,28.5399,-81.3727
76,2017,March 17 2017,East,First Round,14,1308,3,1124,,-18,Tulsa,OK,74101,36.0391,-95.8687
113,2017,March 16 2017,Midwest,First Round,12,1305,5,1235,,-11,Milwaukee,WI,53201,43.0113,-87.9584
114,2017,March 16 2017,East,First Round,16,1309,1,1437,,-20,Buffalo,NY,14201,42.8967,-78.8846
116,2017,March 16 2017,South,First Round,12,1292,5,1278,,9,Milwaukee,WI,53201,43.0113,-87.9584
80,2017,March 17 2017,East,First Round,10,1266,7,1376,,-20,Greenville,SC,29601,34.8472,-82.406
83,2017,March 17 2017,South,First Round,14,1245,3,1417,,-17,Sacramento,CA,94203,38.3805,-121.5554
84,2017,March 17 2017,South,First Round,11,1243,6,1153,,-14,Sacramento,CA,94203,38.3805,-121.5554
86,2017,March 17 2017,Midwest,First Round,15,1240,2,1257,,-15,Indianapolis,IN,46201,39.775,-86.1093
87,2017,March 17 2017,Midwest,First Round,14,1233,3,1332,,-16,Sacramento,CA,94203,38.3805,-121.5554
121,2017,March 16 2017,West,First Round,14,1195,3,1199,,-6,Orlando,FL,32801,28.5399,-81.3727
123,2017,March 16 2017,East,First Round,13,1190,4,1196,,-15,Orlando,FL,32801,28.5399,-81.3727
92,2017,March 17 2017,Midwest,First Round,16,1300,1,1242,,-38,Tulsa,OK,74101,36.0391,-95.8687
125,2017,March 16 2017,West,First Round,13,1137,4,1452,,-6,Buffalo,NY,14201,42.8967,-78.8846
95,2017,March 16 2017,West,First Round,11,1462,6,1268,,11,Orlando,FL,32801,28.5399,-81.3727
96,2017,March 16 2017,East,First Round,8,1458,9,1439,,10,Buffalo,NY,14201,42.8967,-78.8846
98,2017,March 16 2017,West,First Round,4,1452,13,1137,,6,Buffalo,NY,14201,42.8967,-78.8846
64,2017,March 17 2017,South,First Round,3,1417,14,1245,,17,Sacramento,CA,94203,38.3805,-121.5554
107,2017,March 16 2017,Midwest,First Round,4,1345,13,1436,,10,Milwaukee,WI,53201,43.0113,-87.9584
72,2017,March 17 2017,Midwest,First Round,3,1332,14,1233,,16,Sacramento,CA,94203,38.3805,-121.5554
119,2017,March 16 2017,West,First Round,1,1211,16,1355,,20,Salt Lake City,UT,84101,40.7559,-111.8967
88,2017,March 17 2017,East,First Round,2,1181,15,1407,,22,Greenville,SC,29601,34.8472,-82.406
124,2017,March 16 2017,South,First Round,4,1139,13,1457,,12,Milwaukee,WI,53201,43.0113,-87.9584
93,2017,March 17 2017,East,First Round,3,1124,14,1308,,18,Tulsa,OK,74101,36.0391,-95.8687
38,2017,March 19 2017,Midwest,Second Round,1,1242,9,1277,,0,Tulsa,OK,74101,36.0391,-95.8687
42,2017,March 19 2017,Midwest,Second Round,9,1277,1,1242,,0,Tulsa,OK,74101,36.0391,-95.8687
